date,country,operator,ac_type,all_aboard,PASAJEROS A BORDO,crew_aboard,cantidad de fallecidos,passenger_fatalities,crew_fatalities,ground
1947-05-29 12:48:00,Iceland,Flugefelag,Douglas DC-3,25.0,21.0,4.0,25.0,21.0,4.0,0.0
1947-05-30 17:41:00,Maryland,Eastern Air Lines,Douglas C-54B-15-DO,53.0,49.0,4.0,53.0,49.0,4.0,0.0
1947-06-04 23:00:00,France,Air France,Junkers Ju-52,2.0,0.0,2.0,2.0,0.0,2.0,0.0
1947-06-11 23:07:00,Brazil,Flota Aérea Mercante Argentina,Avro 691 Lancastrian,18.0,13.0,5.0,5.0,3.0,2.0,0.0
1947-06-13 18:16:00,Virginia,Pennsylvania Central Airlines,Douglas DC-4 (C-54-DO),50.0,47.0,3.0,50.0,47.0,3.0,0.0
1947-06-19 23:40:00,Syria,Pan American World Airways,Lockheed 049-46-21 Constellation,36.0,27.0,9.0,14.0,7.0,7.0,0.0
1947-06-21 00:00:00,Gulf of Karkinitsky,Aeroflot,Li-2,29.0,25.0,4.0,8.0,6.0,2.0,0.0
1947-07-01 00:00:00,French Cameroons,Air France,Junkers JU-52/3m,13.0,10.0,3.0,13.0,10.0,3.0,0.0
1947-07-13 04:30:00,Florida,Burke Air Transport,Douglas DC-3,36.0,33.0,3.0,14.0,12.0,2.0,0.0
1947-07-15 00:00:00,"Vichy ,France",Aero Cargo,Junkers Ju-52/3m,19.0,16.0,3.0,1.0,1.0,0.0,0.0
1947-07-16 22:40:00,Iran,British Overseas Airways,Avro 685 York,6.0,0.0,6.0,6.0,0.0,6.0,0.0
1947-07-25 00:00:00,Argentina,Flota Aérea Mercante Argentina,Avro 685 York I,6.0,0.0,6.0,2.0,0.0,2.0,2.0
1947-07-31 00:00:00,China,Chinese Air Force,Douglas C-47,26.0,22.0,4.0,26.0,22.0,4.0,0.0
1947-08-02 17:40:00,Argentina,British South American Airways,Avro 691 Lancastrian 3,11.0,6.0,5.0,11.0,6.0,5.0,0.0
1947-08-06 00:00:00,North Pacific Ocean,U.S. Navy,Consolidated PBY-5A Catalina,20.0,15.0,5.0,20.0,15.0,5.0,0.0
1947-08-08 18:49:00,New York,American Airlines,Douglas DC-3C,5.0,3.0,2.0,3.0,1.0,2.0,0.0
1947-08-09 00:00:00,Sweden,AB Aerotransport,Douglas DC-3F,5.0,0.0,5.0,1.0,0.0,1.0,0.0
1947-08-13 00:00:00,Romania,Transporturile Aeriene Romano-Sovietice,Lisunov Li-2,8.0,5.0,3.0,3.0,3.0,0.0,0.0
1947-08-21 06:11:00,Utah,Slick Airways,Curtiss C-46E,3.0,1.0,2.0,3.0,1.0,2.0,0.0
1947-08-23 04:00:00,Persian Gulf,British Overseas Airways,Short Sandringham 5 (flying boat),26.0,18.0,8.0,10.0,7.0,3.0,0.0
1947-08-28 09:00:00,Norway,Norwegian Airlines,Short Sandringham (flying boat),35.0,27.0,8.0,35.0,27.0,8.0,0.0
1947-10-08 07:55:00,Texas,American Airlines,Douglas DC-4,54.0,49.0,5.0,0.0,0.0,0.0,0.0
1947-10-14 10:04:00,800 miles east of Newfoundland,American International Airways,Boeing 314A,69.0,62.0,7.0,0.0,0.0,0.0,0.0
1947-10-16 14:50:00,Spain,Societe Aerienne du Littoral,Bristol 170 Freighter I,43.0,39.0,4.0,42.0,38.0,4.0,0.0
1947-10-16 00:00:00,North Carolina,Stratofreight,Douglas DC-3,3.0,1.0,2.0,3.0,1.0,2.0,0.0
1947-10-24 12:29:00,Utah,United Air Lines,Douglas DC-6,53.0,48.0,5.0,53.0,48.0,5.0,0.0
1947-10-26 19:30:00,Greece,AB Aerotransport,Douglas DC-4-1009,44.0,36.0,8.0,44.0,36.0,8.0,0.0
1947-10-26 13:45:00,Alaska,Pan American World Airways,Douglas DC-4A,18.0,13.0,5.0,18.0,13.0,5.0,0.0
1947-10-31 00:00:00,India,Royal Indian Air Force,Douglas C-47B,25.0,22.0,3.0,25.0,22.0,3.0,0.0
1947-11-02 00:00:00,Philippines,Philippine Air Express,Douglas DC-3,5.0,3.0,2.0,5.0,3.0,2.0,0.0
1947-11-11 00:00:00,New Mexico,American Airlines,Douglas DC-6,25.0,21.0,4.0,0.0,0.0,0.0,0.0
1947-11-13 00:00:00,France,Société Auxiliare de Navigation Aérienne,Junkers Ju-52/3m,2.0,0.0,2.0,2.0,0.0,2.0,0.0
1947-11-18 13:00:00,Delaware,Trans Continental and Western Air,Lockheed L-049-46-26 Constellation,5.0,0.0,5.0,5.0,0.0,5.0,0.0
1947-11-18 15:00:00,Italy,Trafik-Turist-Transportflyg,Bristol 170 Freighter XI,25.0,21.0,4.0,20.0,16.0,4.0,0.0
1947-11-21 18:00:00,Romania,TARS,Lisunov Li-2,26.0,21.0,5.0,13.0,8.0,5.0,0.0
1947-11-27 00:00:00,unknown,China National Aviation Corporation,Douglas DC-3,3.0,0.0,3.0,2.0,0.0,2.0,0.0
1947-11-27 00:00:00,Alaska,Columbia Air Cargo,Douglas DC-3C,13.0,11.0,2.0,13.0,11.0,2.0,0.0
1947-11-27 04:20:00,Yugoslavia,JAT Yugoslav Airlines,Lisunov LI-2,22.0,19.0,3.0,22.0,19.0,3.0,0.0
1947-11-28 14:10:00,Italy,U.S. Air Force,Douglas C-47B,20.0,15.0,5.0,20.0,15.0,5.0,0.0
1947-11-30 14:25:00,Washington,Alaska Airlines,Douglas C-54A,28.0,25.0,3.0,8.0,7.0,1.0,1.0
1947-12-10 00:20:00,Labrador,U.S. Air Force,Douglas C-54D-DC (DC-4),29.0,25.0,4.0,23.0,22.0,1.0,0.0
1947-12-11 18:10:00,Tennessee,U.S. Air Force,Douglas C-47-DK,20.0,16.0,4.0,20.0,16.0,4.0,0.0
1947-12-18 09:30:00,Russia,Aeroflot,Ilyushin IL-12,25.0,20.0,5.0,7.0,3.0,4.0,0.0
1947-12-23 00:00:00,China,Air Transport,Short  S-29 Stirling V,30.0,26.0,4.0,25.0,21.0,4.0,0.0
1947-12-27 00:00:00,India,Air India,Douglas DC-3 (C-47),23.0,19.0,4.0,23.0,19.0,4.0,0.0
1947-12-28 00:00:00,Mexico,Servicio Aéreo Panini,Douglas DC-2-172,10.0,7.0,3.0,5.0,3.0,2.0,3.0
1948-01-06 19:30:00,France,Air France,Douglas DC-3D,16.0,11.0,5.0,16.0,11.0,5.0,0.0
1948-01-06 00:00:00,England,British European Airways,Vickers 610 Viking 1B,18.0,14.0,4.0,1.0,0.0,1.0,0.0
1948-01-07 07:45:00,Georgia,Coastal Air Lines,Douglas DC-3,27.0,25.0,2.0,18.0,17.0,1.0,0.0
1948-01-08 00:00:00,Algeria,Transport Comp. Algerienne de T.A.,Douglas DC-3,9.0,7.0,2.0,9.0,7.0,2.0,0.0
1948-01-11 00:00:00,Dominican Republic,Dominicana,Douglas DC-3,32.0,29.0,3.0,32.0,29.0,3.0,0.0
1948-01-13 04:36:00,Maryland,Eastern Air Lines,Douglas DC-3-201F,9.0,6.0,3.0,5.0,3.0,2.0,0.0
